#k-distance eigenvalue[eV]
0.39536516 19.86660000
0.41183870 19.83790000
0.42831225 19.77330000
0.44478580 19.68040000
0.46125935 19.57060000
0.47773290 19.43600000
0.49420644 19.31180000
0.51067999 19.32180000
0.52715354 19.33370000
0.54343995 19.32860000
0.55972636 19.30920000
0.57601278 19.27240000
0.59229919 19.22540000
0.60858559 19.21000000
0.62487200 19.21280000
0.64115842 19.22800000
0.65744483 19.26750000
0.67373124 19.27560000
0.69001765 19.24660000
0.70630407 19.20310000
0.72259047 19.17280000
0.73887688 19.22320000
0.75516329 19.23340000
0.77144971 19.21520000
0.78773612 19.21480000
0.80402253 19.22890000
0.82030893 19.23790000
0.83659534 19.24240000
0.85288176 19.24810000
0.86916817 19.23160000
0.88545458 19.27770000
0.90174099 19.34150000
0.91802741 19.40240000
0.93431382 19.45150000
0.95060022 19.50240000
0.96688663 19.55450000
0.98317305 19.58900000
0.99945946 19.59290000
1.01574587 19.59980000
1.03203228 19.62660000
1.04831870 19.65830000
1.06460510 19.67200000
1.08089151 19.66940000
1.09717792 19.66270000
1.11346433 19.67540000
1.12975075 19.69210000
1.14603716 19.66270000
1.16232357 19.67540000
1.17860997 19.61520000
1.19489639 19.53720000
1.21118280 19.47600000
1.22746921 19.45400000
1.24375562 19.44830000
1.26004204 19.44130000
1.27632845 19.45630000
1.29261485 19.50830000
1.30890126 19.53170000
1.32518768 19.55360000
1.34147409 19.56080000
1.35776050 19.55490000
1.37404691 19.54520000
1.39033332 19.53740000
1.40661973 19.53260000
1.42290614 19.52600000
1.43919255 19.50260000
1.45547896 19.46430000
1.47176538 19.42750000
1.48805179 19.40130000
1.50433820 19.39030000
1.52062460 19.39580000
1.53691102 19.41260000
1.55319743 19.42770000
1.56948384 19.43200000
1.58577025 19.43860000
1.60205667 19.46240000
1.61834308 19.48890000
1.63462948 19.49770000
1.65084218 19.49580000
1.66705486 19.47510000
1.68326756 19.42820000
1.69948025 19.37110000
1.71569294 19.31720000
1.73190563 19.27240000
1.74811833 19.23840000
1.76433101 19.20290000
1.78054371 19.18700000
1.79675640 19.19560000
1.81296909 19.22340000
1.82918178 19.26210000
1.84539448 19.29870000
1.86160716 19.31420000
1.87781986 19.30350000
1.89403255 19.29380000
1.91024524 19.30580000
1.92645793 19.31170000
1.94267063 19.28500000
1.95888331 19.30770000
1.97509601 19.37380000
1.99130870 19.37060000
2.00752139 19.33760000
2.02373408 19.30050000
2.03994678 19.29970000
2.05615946 19.35170000
2.07237216 19.37820000
2.08858485 19.33960000
2.10479754 19.28400000
2.12101023 19.23930000
2.13748378 19.26270000
2.15395733 19.31030000
2.17043088 19.35720000
2.18690443 19.39630000
2.20337797 19.43260000
2.21985152 19.47960000
2.23632507 19.54350000
2.25279862 19.59190000
2.26927217 19.58190000
2.28574571 19.54600000
2.30221926 19.51770000
2.31869281 19.50540000
2.33516636 19.50830000
2.35163991 19.52250000
2.36811346 19.54210000
2.38458700 19.55850000
2.40106055 19.55600000
2.41753410 19.51480000
2.43400765 19.45620000
2.45048120 19.44570000
2.46695474 19.47770000
2.48342829 19.52090000
2.49990184 19.55710000
2.51637539 19.56910000
2.53284894 19.54620000
2.54932249 19.49220000
2.56579603 19.41690000
2.58226958 19.34290000
2.59874313 19.31860000
2.61521668 19.32410000
2.63169023 19.32510000
2.64816377 19.32380000
2.66445018 19.34960000
2.68073659 19.37520000
2.69702301 19.39950000
2.71330942 19.39220000
2.72959583 19.33870000
2.74588223 19.29000000
2.76216865 19.31930000
2.77845506 19.36470000
2.79474147 19.33710000
2.81102788 19.25030000
2.82731430 19.16170000
2.84360071 19.07530000
2.85988712 18.98630000
2.87617352 18.93520000
2.89245994 18.98300000
2.90874635 18.97690000
2.92503276 18.94530000
2.94131917 18.91450000
2.95760558 18.88290000
2.97389200 18.83890000
2.99017840 18.86740000
3.00646481 18.95820000
3.02275122 19.05920000
3.03903764 19.12450000
3.05532405 19.13460000
3.07161046 19.12530000
3.08789687 19.13140000
3.10418328 19.13580000
3.12046969 19.12020000
3.13675610 19.09680000
3.15304251 19.07430000
3.16932893 19.05620000
3.18561534 19.04380000
3.20190175 19.03920000
3.21811444 19.07430000
3.23432713 19.14170000
3.25053982 19.17580000
3.26675252 19.16720000
3.28296520 19.12670000
3.29917790 19.09490000
3.31539059 19.13970000
3.33160328 19.22260000
3.34781597 19.30290000
3.36402867 19.24980000
3.38024135 19.11200000
3.39645405 19.02860000
3.41266674 19.06390000
3.42887943 19.13450000
3.44509212 19.19950000
3.46130482 19.24620000
3.47751750 19.26820000
3.49373020 19.28280000
3.50994289 19.31070000
3.52615558 19.33930000
3.54236827 19.35520000
3.55858096 19.37620000
3.57479365 19.44740000
3.59100634 19.52890000
3.60721904 19.59310000
3.62343172 19.63730000
3.63964442 19.66730000
3.65585711 19.68290000
3.67206980 19.68110000
3.68828249 19.66940000

0.00000000 19.51770000
0.01647355 19.53650000
0.03294710 19.56780000
0.04942064 19.56840000
0.06589419 19.56360000
0.08236774 19.56970000
0.09884129 19.60170000
0.11531484 19.65020000
0.13178839 19.69900000
0.14826193 19.74130000
0.16473548 19.78920000
0.18120903 19.85350000
0.19768258 19.92970000
0.21415613 20.00900000
0.23062967 20.07890000
0.24710322 20.11570000
0.26357677 20.11380000
0.28005032 20.04930000
0.29652387 20.00390000
0.31299741 20.04370000
0.32947096 20.10860000
0.34594451 20.15550000
0.36241806 20.13710000
0.37889161 20.09040000
0.39536516 20.02510000
0.41183870 19.91870000
0.42831225 19.80610000
0.44478580 19.80870000
0.46125935 19.76780000
0.47773290 19.68760000
0.49420644 19.60460000
0.51067999 19.53090000
0.52715354 19.49720000
0.54343995 19.50070000
0.55972636 19.51430000
0.57601278 19.53970000
0.59229919 19.57090000
0.60858559 19.59930000
0.62487200 19.61830000
0.64115842 19.62640000
0.65744483 19.62600000
0.67373124 19.62060000
0.69001765 19.59600000
0.70630407 19.53520000
0.72259047 19.45740000
0.73887688 19.40400000
0.75516329 19.43540000
0.77144971 19.53000000
0.78773612 19.56010000
0.80402253 19.48970000
0.82030893 19.43760000
0.83659534 19.36650000
0.85288176 19.26980000
0.86916817 19.30930000
0.88545458 19.38210000
0.90174099 19.44320000
0.91802741 19.50960000
0.93431382 19.60230000
0.95060022 19.70150000
0.96688663 19.77190000
0.98317305 19.75780000
0.99945946 19.75560000
1.01574587 19.75910000
1.03203228 19.76460000
1.04831870 19.78900000
1.06460510 19.81950000
1.08089151 19.83390000
1.09717792 19.83510000
1.11346433 19.79050000
1.12975075 19.76110000
1.14603716 19.82370000
1.16232357 19.91070000
1.17860997 19.98480000
1.19489639 19.97060000
1.21118280 19.91010000
1.22746921 19.83780000
1.24375562 19.77300000
1.26004204 19.71840000
1.27632845 19.63900000
1.29261485 19.61140000
1.30890126 19.69360000
1.32518768 19.74930000
1.34147409 19.75820000
1.35776050 19.74290000
1.37404691 19.71530000
1.39033332 19.68030000
1.40661973 19.64170000
1.42290614 19.60790000
1.43919255 19.59660000
1.45547896 19.60920000
1.47176538 19.63180000
1.48805179 19.65490000
1.50433820 19.66700000
1.52062460 19.64800000
1.53691102 19.62240000
1.55319743 19.60510000
1.56948384 19.59300000
1.58577025 19.57460000
1.60205667 19.54940000
1.61834308 19.52590000
1.63462948 19.51770000
1.65084218 19.51430000
1.66705486 19.50140000
1.68326756 19.47280000
1.69948025 19.42520000
1.71569294 19.36410000
1.73190563 19.29970000
1.74811833 19.24270000
1.76433101 19.21560000
1.78054371 19.20590000
1.79675640 19.21390000
1.81296909 19.24250000
1.82918178 19.28540000
1.84539448 19.33100000
1.86160716 19.36780000
1.87781986 19.38620000
1.89403255 19.38080000
1.91024524 19.35250000
1.92645793 19.33390000
1.94267063 19.36340000
1.95888331 19.38250000
1.97509601 19.38590000
1.99130870 19.45730000
2.00752139 19.54010000
2.02373408 19.60600000
2.03994678 19.64470000
2.05615946 19.60190000
2.07237216 19.55180000
2.08858485 19.56510000
2.10479754 19.59690000
2.12101023 19.62400000
2.13748378 19.63400000
2.15395733 19.66300000
2.17043088 19.70810000
2.18690443 19.76250000
2.20337797 19.81420000
2.21985152 19.84170000
2.23632507 19.82770000
2.25279862 19.81630000
2.26927217 19.86700000
2.28574571 19.95270000
2.30221926 20.03950000
2.31869281 20.11370000
2.33516636 20.16690000
2.35163991 20.18320000
2.36811346 20.13510000
2.38458700 20.03530000
2.40106055 19.92860000
2.41753410 19.85640000
2.43400765 19.83070000
2.45048120 19.82790000
2.46695474 19.82850000
2.48342829 19.82680000
2.49990184 19.82700000
2.51637539 19.84120000
2.53284894 19.87410000
2.54932249 19.89680000
2.56579603 19.84640000
2.58226958 19.76790000
2.59874313 19.70910000
2.61521668 19.68300000
2.63169023 19.68160000
2.64816377 19.68470000
2.66445018 19.61780000
2.68073659 19.54950000
2.69702301 19.49100000
2.71330942 19.47130000
2.72959583 19.49570000
2.74588223 19.51380000
2.76216865 19.49520000
2.77845506 19.43520000
2.79474147 19.39050000
2.81102788 19.34610000
2.82731430 19.26250000
2.84360071 19.17000000
2.85988712 19.10140000
2.87617352 19.05520000
2.89245994 19.02320000
2.90874635 19.08840000
2.92503276 19.16740000
2.94131917 19.21930000
2.95760558 19.23730000
2.97389200 19.22820000
2.99017840 19.21960000
3.00646481 19.22750000
3.02275122 19.25630000
3.03903764 19.32460000
3.05532405 19.40350000
3.07161046 19.36670000
3.08789687 19.35190000
3.10418328 19.37710000
3.12046969 19.41720000
3.13675610 19.39930000
3.15304251 19.32750000
3.16932893 19.25770000
3.18561534 19.21040000
3.20190175 19.19400000
3.21811444 19.20330000
3.23432713 19.23780000
3.25053982 19.30800000
3.26675252 19.38020000
3.28296520 19.44110000
3.29917790 19.49240000
3.31539059 19.51190000
3.33160328 19.48780000
3.34781597 19.41320000
3.36402867 19.39300000
3.38024135 19.39730000
3.39645405 19.37120000
3.41266674 19.33630000
3.42887943 19.30190000
3.44509212 19.27940000
3.46130482 19.28050000
3.47751750 19.30730000
3.49373020 19.33700000
3.50994289 19.35780000
3.52615558 19.39150000
3.54236827 19.45140000
3.55858096 19.51290000
3.57479365 19.56710000
3.59100634 19.62310000
3.60721904 19.69070000
3.62343172 19.75550000
3.63964442 19.79700000
3.65585711 19.81830000
3.67206980 19.82980000
3.68828249 19.83390000

0.00000000 19.62040000
0.01647355 19.61370000
0.03294710 19.61850000
0.04942064 19.68150000
0.06589419 19.76970000
0.08236774 19.86330000
0.09884129 19.95160000
0.11531484 20.00780000
0.13178839 19.99880000
0.14826193 19.99650000
0.16473548 20.02680000
0.18120903 20.07810000
0.19768258 20.13590000
0.21415613 20.19110000
0.23062967 20.23740000
0.24710322 20.26840000
0.26357677 20.26080000
0.28005032 20.28640000
0.29652387 20.30230000
0.31299741 20.29100000
0.32947096 20.26290000
0.34594451 20.24080000
0.36241806 20.26590000
0.37889161 20.21330000
0.39536516 20.16320000
0.41183870 20.17150000
0.42831225 20.19740000
0.44478580 20.11610000
0.46125935 20.13750000
0.47773290 20.00940000
0.49420644 19.90780000
0.51067999 19.84640000
0.52715354 19.82620000
0.54343995 19.82210000
0.55972636 19.81150000
0.57601278 19.79830000
0.59229919 19.78880000
0.60858559 19.79020000
0.62487200 19.80680000
0.64115842 19.83500000
0.65744483 19.84420000
0.67373124 19.82630000
0.69001765 19.83710000
0.70630407 19.85270000
0.72259047 19.83760000
0.73887688 19.79350000
0.75516329 19.72700000
0.77144971 19.64630000
0.78773612 19.63580000
0.80402253 19.70310000
0.82030893 19.62370000
0.83659534 19.53860000
0.85288176 19.51200000
0.86916817 19.50970000
0.88545458 19.52390000
0.90174099 19.57210000
0.91802741 19.64920000
0.93431382 19.73390000
0.95060022 19.81100000
0.96688663 19.83930000
0.98317305 19.88300000
0.99945946 19.91560000
1.01574587 19.93160000
1.03203228 19.95810000
1.04831870 19.98530000
1.06460510 20.00010000
1.08089151 20.00320000
1.09717792 19.98690000
1.11346433 19.99360000
1.12975075 20.04440000
1.14603716 20.13160000
1.16232357 20.19310000
1.17860997 20.25300000
1.19489639 20.35360000
1.21118280 20.32370000
1.22746921 20.16210000
1.24375562 19.99700000
1.26004204 19.86200000
1.27632845 19.81830000
1.29261485 19.84720000
1.30890126 19.90690000
1.32518768 19.96470000
1.34147409 20.01280000
1.35776050 20.05250000
1.37404691 20.06860000
1.39033332 20.05320000
1.40661973 20.01010000
1.42290614 19.95040000
1.43919255 19.88610000
1.45547896 19.82580000
1.47176538 19.77300000
1.48805179 19.72870000
1.50433820 19.69620000
1.52062460 19.68830000
1.53691102 19.67520000
1.55319743 19.65370000
1.56948384 19.63980000
1.58577025 19.63070000
1.60205667 19.62280000
1.61834308 19.62020000
1.63462948 19.62040000
1.65084218 19.61640000
1.66705486 19.61850000
1.68326756 19.63720000
1.69948025 19.66320000
1.71569294 19.68940000
1.73190563 19.71320000
1.74811833 19.73400000
1.76433101 19.74570000
1.78054371 19.74410000
1.79675640 19.73770000
1.81296909 19.72270000
1.82918178 19.69380000
1.84539448 19.65270000
1.86160716 19.62330000
1.87781986 19.62610000
1.89403255 19.64400000
1.91024524 19.65210000
1.92645793 19.64120000
1.94267063 19.61690000
1.95888331 19.59510000
1.97509601 19.59470000
1.99130870 19.62960000
2.00752139 19.69750000
2.02373408 19.74090000
2.03994678 19.68550000
2.05615946 19.66160000
2.07237216 19.66420000
2.08858485 19.65760000
2.10479754 19.64410000
2.12101023 19.62400000
2.13748378 19.63400000
2.15395733 19.66300000
2.17043088 19.70810000
2.18690443 19.76250000
2.20337797 19.81420000
2.21985152 19.84170000
2.23632507 19.82770000
2.25279862 19.81630000
2.26927217 19.86700000
2.28574571 19.95270000
2.30221926 20.03950000
2.31869281 20.11370000
2.33516636 20.16690000
2.35163991 20.18320000
2.36811346 20.13510000
2.38458700 20.03530000
2.40106055 19.92860000
2.41753410 19.85640000
2.43400765 19.83070000
2.45048120 19.82790000
2.46695474 19.82850000
2.48342829 19.82680000
2.49990184 19.82700000
2.51637539 19.84120000
2.53284894 19.87410000
2.54932249 19.89680000
2.56579603 19.84640000
2.58226958 19.76790000
2.59874313 19.70910000
2.61521668 19.68300000
2.63169023 19.68160000
2.64816377 19.68470000
2.66445018 19.74030000
2.68073659 19.77570000
2.69702301 19.78410000
2.71330942 19.76460000
2.72959583 19.72430000
2.74588223 19.66910000
2.76216865 19.60690000
2.77845506 19.54680000
2.79474147 19.48280000
2.81102788 19.41440000
2.82731430 19.34950000
2.84360071 19.29690000
2.85988712 19.28120000
2.87617352 19.31810000
2.89245994 19.36600000
2.90874635 19.38600000
2.92503276 19.37960000
2.94131917 19.34820000
2.95760558 19.33320000
2.97389200 19.34400000
2.99017840 19.38730000
3.00646481 19.45250000
3.02275122 19.50210000
3.03903764 19.46740000
3.05532405 19.44460000
3.07161046 19.54770000
3.08789687 19.60300000
3.10418328 19.59990000
3.12046969 19.56190000
3.13675610 19.54940000
3.15304251 19.56730000
3.16932893 19.57880000
3.18561534 19.58390000
3.20190175 19.58530000
3.21811444 19.59060000
3.23432713 19.60910000
3.25053982 19.64410000
3.26675252 19.64680000
3.28296520 19.61650000
3.29917790 19.59530000
3.31539059 19.60040000
3.33160328 19.59190000
3.34781597 19.53220000
3.36402867 19.51630000
3.38024135 19.55310000
3.39645405 19.59920000
3.41266674 19.62720000
3.42887943 19.64510000
3.44509212 19.66180000
3.46130482 19.65370000
3.47751750 19.63000000
3.49373020 19.61840000
3.50994289 19.62820000
3.52615558 19.65760000
3.54236827 19.70340000
3.55858096 19.76370000
3.57479365 19.82670000
3.59100634 19.87550000
3.60721904 19.91140000
3.62343172 19.94870000
3.63964442 19.98910000
3.65585711 20.00920000
3.67206980 20.00710000
3.68828249 20.00320000

0.00000000 19.83720000
0.01647355 19.86380000
0.03294710 19.92940000
0.04942064 20.01510000
0.06589419 20.10840000
0.08236774 20.16710000
0.09884129 20.12690000
0.11531484 20.10440000
0.13178839 20.15430000
0.14826193 20.21900000
0.16473548 20.27650000
0.18120903 20.32440000
0.19768258 20.36360000
0.21415613 20.39490000
0.23062967 20.41310000
0.24710322 20.38880000
0.26357677 20.35190000
0.28005032 20.40610000
0.29652387 20.44100000
0.31299741 20.42970000
0.32947096 20.40470000
0.34594451 20.35990000
0.36241806 20.30140000
0.37889161 20.32760000
0.39536516 20.35910000
0.41183870 20.32580000
0.42831225 20.21160000
0.44478580 20.22640000
0.46125935 20.17730000
0.47773290 20.28690000
0.49420644 20.32450000
0.51067999 20.33590000
0.52715354 20.33950000
0.54343995 20.33290000
0.55972636 20.30890000
0.57601278 20.26060000
0.59229919 20.18830000
0.60858559 20.09950000
0.62487200 20.00510000
0.64115842 19.92050000
0.65744483 19.88670000
0.67373124 19.91710000
0.69001765 19.94260000
0.70630407 19.95650000
0.72259047 19.98370000
0.73887688 20.01260000
0.75516329 20.02530000
0.77144971 20.00540000
0.78773612 19.91830000
0.80402253 19.79140000
0.82030893 19.77130000
0.83659534 19.77250000
0.85288176 19.76660000
0.86916817 19.77380000
0.88545458 19.81020000
0.90174099 19.87030000
0.91802741 19.93690000
0.93431382 19.98090000
0.95060022 19.95890000
0.96688663 19.96500000
0.98317305 20.02780000
0.99945946 20.07980000
1.01574587 20.13590000
1.03203228 20.18970000
1.04831870 20.21720000
1.06460510 20.23050000
1.08089151 20.23650000
1.09717792 20.25310000
1.11346433 20.26360000
1.12975075 20.25450000
1.14603716 20.26460000
1.16232357 20.34830000
1.17860997 20.44550000
1.19489639 20.46350000
1.21118280 20.41600000
1.22746921 20.38230000
1.24375562 20.32250000
1.26004204 20.24590000
1.27632845 20.16810000
1.29261485 20.10460000
1.30890126 20.08380000
1.32518768 20.15610000
1.34147409 20.30100000
1.35776050 20.42820000
1.37404691 20.48570000
1.39033332 20.46180000
1.40661973 20.39450000
1.42290614 20.31170000
1.43919255 20.22220000
1.45547896 20.13030000
1.47176538 20.03910000
1.48805179 19.95130000
1.50433820 19.87090000
1.52062460 19.80480000
1.53691102 19.76260000
1.55319743 19.74430000
1.56948384 19.74430000
1.58577025 19.76660000
1.60205667 19.80020000
1.61834308 19.82720000
1.63462948 19.83720000
1.65084218 19.82620000
1.66705486 19.79960000
1.68326756 19.77160000
1.69948025 19.75300000
1.71569294 19.74510000
1.73190563 19.74380000
1.74811833 19.74490000
1.76433101 19.75180000
1.78054371 19.76710000
1.79675640 19.78060000
1.81296909 19.79320000
1.82918178 19.80610000
1.84539448 19.82090000
1.86160716 19.83920000
1.87781986 19.86110000
1.89403255 19.88390000
1.91024524 19.88070000
1.92645793 19.86440000
1.94267063 19.83800000
1.95888331 19.81480000
1.97509601 19.80400000
1.99130870 19.78950000
2.00752139 19.77080000
2.02373408 19.79820000
2.03994678 19.88580000
2.05615946 19.99920000
2.07237216 20.08410000
2.08858485 20.18490000
2.10479754 20.28880000
2.12101023 20.36650000
2.13748378 20.36690000
2.15395733 20.36400000
2.17043088 20.33980000
2.18690443 20.27480000
2.20337797 20.19350000
